salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,target,block,scenario,base_concept,chunk_size
121005.16231169536,0.0,77,2,3,5,400000,11,156750.75836161224,1,6,abrupt_feature_drift,0,500
65683.18211211586,18367.208820493324,29,1,9,3,0,5,469535.22106864094,1,6,abrupt_feature_drift,0,500
41804.61093402439,31851.868540747622,53,0,7,0,900000,25,317533.8131771061,0,6,abrupt_feature_drift,0,500
66574.81068433322,36115.04927212949,52,0,15,5,400000,29,258753.28300862588,0,6,abrupt_feature_drift,0,500
61537.129374273616,75000.0,33,4,15,3,600000,6,109089.29415755782,1,6,abrupt_feature_drift,0,500
62011.85204251752,75000.0,50,4,18,0,0,1,326786.3647274736,0,6,abrupt_feature_drift,0,500
122832.60897281484,0.0,55,1,14,1,800000,19,416104.65810814616,0,6,abrupt_feature_drift,0,500
146567.61316234557,0.0,75,2,1,4,0,21,132244.87519065547,1,6,abrupt_feature_drift,0,500
96560.91643684662,0.0,45,2,20,8,100000,21,156452.6203358429,0,6,abrupt_feature_drift,0,500
42127.411538093584,73521.26964256355,73,2,16,0,900000,2,442133.184729895,1,6,abrupt_feature_drift,0,500
39508.997025774814,22290.068794646693,22,0,12,2,700000,29,402173.1222635944,1,6,abrupt_feature_drift,0,500
79182.51753502751,0.0,26,2,16,3,600000,1,432774.6230154209,1,6,abrupt_feature_drift,0,500
39618.40982657172,36261.37918875661,30,3,3,4,0,19,366783.12677142594,1,6,abrupt_feature_drift,0,500
120052.94359912197,0.0,32,0,4,3,600000,15,337663.8135711089,1,6,abrupt_feature_drift,0,500
34022.65992293484,70035.25247049934,25,3,6,8,100000,23,199651.59182607208,1,6,abrupt_feature_drift,0,500
56837.61140184031,15559.608058926464,35,4,13,5,0,25,400138.6701225417,1,6,abrupt_feature_drift,0,500
93956.83952597532,0.0,75,2,1,2,700000,23,461462.1020561092,1,6,abrupt_feature_drift,0,500
112843.86103314396,0.0,20,4,12,8,100000,11,398800.63339457946,1,6,abrupt_feature_drift,0,500
129173.20774558072,0.0,48,3,16,0,0,18,360817.0750214602,0,6,abrupt_feature_drift,0,500
20000.0,39746.15377096127,58,3,13,1,0,4,148431.5166901079,0,6,abrupt_feature_drift,0,500
76544.83325548169,0.0,47,4,17,0,0,28,328148.277982702,0,6,abrupt_feature_drift,0,500
72958.2548818165,75000.0,56,0,8,2,700000,14,283233.7850280911,0,6,abrupt_feature_drift,0,500
137660.39211450084,0.0,40,1,7,5,400000,2,492462.9936400635,0,6,abrupt_feature_drift,0,500
67090.69804187222,50576.16502204761,65,0,2,7,200000,25,195060.2726664997,1,6,abrupt_feature_drift,0,500
117247.77853627095,0.0,44,3,12,3,0,25,29461.436628012765,0,6,abrupt_feature_drift,0,500
43135.33148805599,75000.0,23,0,11,4,0,16,310052.7291985202,1,6,abrupt_feature_drift,0,500
42913.75926676393,72175.82749144615,57,1,11,1,0,12,265839.3663140894,0,6,abrupt_feature_drift,0,500
135711.56778719288,0.0,46,2,2,8,100000,24,56794.79660540488,0,6,abrupt_feature_drift,0,500
24813.595401033865,54932.032447893645,32,3,18,4,500000,18,333850.58390619507,1,6,abrupt_feature_drift,0,500
137380.9826919429,0.0,20,2,19,6,300000,29,143938.8605942544,1,6,abrupt_feature_drift,0,500
103698.93273030744,0.0,27,1,18,0,900000,30,220079.02775594097,1,6,abrupt_feature_drift,0,500
96453.42660590236,0.0,28,4,3,3,0,17,383849.05796449335,1,6,abrupt_feature_drift,0,500
133703.21550227105,0.0,32,2,1,0,900000,24,448868.2830669893,1,6,abrupt_feature_drift,0,500
138455.64673905258,0.0,36,2,17,1,800000,6,426428.5349494399,1,6,abrupt_feature_drift,0,500
119562.2417821435,0.0,77,4,13,7,200000,2,415289.75823279534,1,6,abrupt_feature_drift,0,500
33264.33581436651,42006.48414645498,42,4,17,6,300000,17,46758.4852846069,0,6,abrupt_feature_drift,0,500
122026.68084977249,0.0,25,0,3,6,300000,11,138700.2810042436,1,6,abrupt_feature_drift,0,500
116911.66971708568,0.0,31,2,11,2,700000,12,130366.6835614798,1,6,abrupt_feature_drift,0,500
86102.06667762951,0.0,38,1,13,5,400000,1,444808.4313066497,1,6,abrupt_feature_drift,0,500
143798.30930220307,0.0,24,4,3,4,500000,27,37154.55807147212,1,6,abrupt_feature_drift,0,500
46303.7218898903,55091.17448027873,63,4,17,6,300000,16,153021.36181220366,1,6,abrupt_feature_drift,0,500
108183.18000657378,0.0,67,0,4,4,500000,2,79347.43932785792,1,6,abrupt_feature_drift,0,500
42165.23711184647,71822.96326965676,78,2,15,3,0,15,34995.821291635555,1,6,abrupt_feature_drift,0,500
111446.54581947296,0.0,51,1,11,6,300000,7,347365.372364395,0,6,abrupt_feature_drift,0,500
61018.604022092695,12778.554736371048,79,2,4,4,500000,8,430616.8227499346,1,6,abrupt_feature_drift,0,500
53224.862679329046,75000.0,64,2,3,3,600000,20,217308.6387232133,1,6,abrupt_feature_drift,0,500
40918.89099494519,13710.71273855822,64,4,7,1,800000,15,163125.9898059023,1,6,abrupt_feature_drift,0,500
125706.8896256444,0.0,73,4,13,8,100000,1,216920.76700617792,1,6,abrupt_feature_drift,0,500
128833.52765922938,0.0,31,0,6,6,300000,20,435024.05454984383,1,6,abrupt_feature_drift,0,500
59197.53328161156,57341.18056725002,30,3,17,2,0,21,192810.6746948248,1,6,abrupt_feature_drift,0,500
150000.0,0.0,48,2,9,8,100000,4,484816.4730228729,0,6,abrupt_feature_drift,0,500
124514.12677442002,0.0,79,0,17,6,300000,1,27701.228136223788,1,6,abrupt_feature_drift,0,500
61679.51008191618,59653.96291246573,74,3,9,2,0,2,417961.3113073582,1,6,abrupt_feature_drift,0,500
73448.36907414567,12422.726220400034,45,0,12,0,900000,2,328479.2864380749,0,6,abrupt_feature_drift,0,500
109918.77674443736,0.0,32,0,4,8,100000,30,415215.9631556854,1,6,abrupt_feature_drift,0,500
40782.35798215614,40971.46276857744,36,0,2,7,200000,25,284844.6699591412,1,6,abrupt_feature_drift,0,500
91941.67871283145,0.0,28,4,18,4,0,17,92434.36926502427,1,7,abrupt_feature_drift,0,500
104212.96017927748,0.0,33,4,18,8,100000,7,9540.965062682792,1,7,abrupt_feature_drift,0,500
89995.68608374041,0.0,79,2,11,1,0,9,131030.88751849794,1,7,abrupt_feature_drift,0,500
76332.06165256801,0.0,32,3,20,4,500000,4,140977.99201427848,1,7,abrupt_feature_drift,0,500
62418.44115647992,50513.03601334815,40,3,4,0,0,14,210961.34011301727,0,7,abrupt_feature_drift,0,500
41009.32353362703,37761.6493412257,49,4,8,2,700000,6,143339.0597791828,0,7,abrupt_feature_drift,0,500
69699.24088162623,41568.6656052077,61,0,15,8,100000,21,50366.025061064014,1,7,abrupt_feature_drift,0,500
97376.4988578508,0.0,52,3,4,7,200000,3,242407.3919425697,0,7,abrupt_feature_drift,0,500
45226.21763412564,28818.079634450256,22,3,18,6,300000,20,14369.336509588888,1,7,abrupt_feature_drift,0,500
61599.39268964329,67165.83782624285,61,0,3,3,0,27,106388.92869449382,1,7,abrupt_feature_drift,0,500
75180.00454599857,12893.994494728558,57,4,3,6,300000,1,370428.0940658592,0,7,abrupt_feature_drift,0,500
89360.73039688253,0.0,53,3,19,5,400000,22,150120.58874732946,0,7,abrupt_feature_drift,0,500
96568.91987007366,0.0,26,1,2,2,700000,4,169086.95506822,1,7,abrupt_feature_drift,0,500
46852.81976389914,60684.51387166278,55,1,17,8,100000,30,391876.2308404248,0,7,abrupt_feature_drift,0,500
29489.35829162949,67609.91852545373,34,3,4,0,900000,23,369163.04038858257,1,7,abrupt_feature_drift,0,500
48266.07413859644,28928.315261381,78,2,3,8,100000,29,116374.15233862036,1,7,abrupt_feature_drift,0,500
133761.02121001916,0.0,75,4,6,7,200000,26,114847.8843616046,1,7,abrupt_feature_drift,0,500
75664.55848926559,0.0,77,0,8,4,500000,29,238765.1244150673,1,7,abrupt_feature_drift,0,500
135320.7358125729,0.0,27,2,20,4,500000,27,448420.59439477295,1,7,abrupt_feature_drift,0,500
137359.08571176097,0.0,60,1,18,6,300000,3,361408.15558965737,1,7,abrupt_feature_drift,0,500
131518.43874586152,0.0,29,1,10,4,500000,10,331558.611386499,1,7,abrupt_feature_drift,0,500
104226.3457940546,0.0,48,2,18,4,500000,24,170517.0011135161,0,7,abrupt_feature_drift,0,500
71517.21182367778,13353.671583706522,79,1,10,3,600000,13,140106.09276962312,1,7,abrupt_feature_drift,0,500
30808.86730377692,23163.887078583768,68,3,4,0,0,4,304218.8657086076,1,7,abrupt_feature_drift,0,500
47034.24160287075,43955.959787353066,67,0,11,7,200000,14,440461.2708446007,1,7,abrupt_feature_drift,0,500
82827.66961297445,0.0,27,3,1,3,0,26,59771.07436685106,1,7,abrupt_feature_drift,0,500
135693.34969890874,0.0,35,1,9,4,0,17,274926.85115727974,1,7,abrupt_feature_drift,0,500
36507.43433294693,75000.0,73,4,18,5,400000,17,455366.26297138166,1,7,abrupt_feature_drift,0,500
149352.09799673245,0.0,30,0,4,2,700000,19,118680.7151440162,1,7,abrupt_feature_drift,0,500
120365.8660600265,0.0,57,1,8,7,200000,21,187364.9840560537,0,7,abrupt_feature_drift,0,500
70011.14663024832,63652.43314896737,59,0,18,1,0,16,290457.7091775999,0,7,abrupt_feature_drift,0,500
107884.68819532816,0.0,75,1,13,4,0,1,265745.1812561409,1,7,abrupt_feature_drift,0,500
113527.68649999358,0.0,64,1,9,3,0,27,333460.5383940627,1,7,abrupt_feature_drift,0,500
104630.97629919,0.0,79,2,2,7,200000,3,183193.7287740498,1,7,abrupt_feature_drift,0,500
64480.77285246247,33994.752014275335,53,3,12,8,100000,22,75815.01483070255,0,7,abrupt_feature_drift,0,500
41816.79822708245,75000.0,26,0,8,0,900000,10,129305.7329999018,1,7,abrupt_feature_drift,0,500
51703.17331875718,64016.075235230055,60,3,19,6,300000,24,237366.57643424612,1,7,abrupt_feature_drift,0,500
126808.4395269886,0.0,52,2,9,6,300000,12,140545.2625963381,0,7,abrupt_feature_drift,0,500
82948.73776524271,0.0,29,4,16,7,200000,16,154744.30771511002,1,7,abrupt_feature_drift,0,500
147552.52395310055,0.0,60,1,18,3,0,5,4310.775267522862,1,7,abrupt_feature_drift,0,500
82368.18168717263,0.0,69,1,8,2,0,23,69573.8168607285,1,7,abrupt_feature_drift,0,500
108933.92371220366,0.0,51,3,5,2,0,28,89449.55304978018,0,7,abrupt_feature_drift,0,500
103452.68668537842,0.0,54,2,9,0,900000,3,388330.2171593852,0,7,abrupt_feature_drift,0,500
39497.338497885365,72502.3258215626,31,4,19,4,0,21,33277.59421627132,1,7,abrupt_feature_drift,0,500
62736.48722606945,58039.87736712099,42,3,15,6,300000,8,51875.46590328112,0,7,abrupt_feature_drift,0,500
107139.85691374114,0.0,51,3,8,4,500000,5,166678.1203202733,0,7,abrupt_feature_drift,0,500
89911.49929169158,0.0,53,1,10,1,800000,5,470276.016836979,0,7,abrupt_feature_drift,0,500
84256.809117619,0.0,29,4,8,1,800000,5,118502.00820973678,1,7,abrupt_feature_drift,0,500
54183.55884320636,54561.04535786586,34,3,10,5,400000,23,96577.34392999548,1,7,abrupt_feature_drift,0,500
76232.93366598577,0.0,52,1,12,0,900000,1,123415.66573512624,0,7,abrupt_feature_drift,0,500
129185.74053757118,0.0,66,2,3,0,900000,26,24119.29562773494,1,7,abrupt_feature_drift,0,500
57620.00097909581,17917.943230274985,79,1,4,1,800000,20,469740.83067107096,1,7,abrupt_feature_drift,0,500
33990.097190737884,43423.27035181117,28,4,13,0,0,16,247747.1682060377,1,7,abrupt_feature_drift,0,500
97140.556423012,0.0,28,0,4,1,800000,24,22545.45997462007,1,7,abrupt_feature_drift,0,500
103141.92962925184,0.0,22,2,3,3,600000,12,194884.97358741405,1,7,abrupt_feature_drift,0,500
55791.299246971685,56804.335821273264,74,1,2,6,300000,16,385093.4151561506,1,7,abrupt_feature_drift,0,500
92212.27628254885,0.0,54,0,18,3,600000,18,216135.8896928199,0,7,abrupt_feature_drift,0,500
95535.61371354562,0.0,36,3,10,1,0,15,322740.790203021,1,7,abrupt_feature_drift,0,500
121781.29810887498,0.0,50,1,12,0,0,23,172303.29584215686,0,7,abrupt_feature_drift,0,500
50590.80572925171,40968.28305829805,24,3,4,5,400000,7,411737.9836198249,1,7,abrupt_feature_drift,0,500
139957.10804840442,0.0,59,2,12,6,300000,6,409730.45420612575,0,7,abrupt_feature_drift,0,500
86455.25108865215,0.0,41,3,2,0,900000,5,155950.76311343972,0,7,abrupt_feature_drift,0,500
38224.8273336453,50956.19630696828,42,1,2,1,800000,10,328968.4176550494,0,7,abrupt_feature_drift,0,500
125029.411665223,0.0,56,4,16,5,400000,16,500000.0,0,7,abrupt_feature_drift,0,500
97604.29046767164,0.0,53,3,4,3,0,13,99991.46939244638,0,7,abrupt_feature_drift,0,500
24938.63824687894,60233.24129393104,23,0,9,1,800000,25,370988.6978866137,1,7,abrupt_feature_drift,0,500
132691.02351689752,0.0,36,0,20,4,500000,1,230222.35337089305,1,7,abrupt_feature_drift,0,500
70342.37014773257,51422.47641922596,56,3,12,7,200000,7,180728.13651685292,0,7,abrupt_feature_drift,0,500
77099.17384351009,0.0,74,1,4,0,900000,14,250293.9870458826,1,7,abrupt_feature_drift,0,500
54677.85236484433,15491.478821068577,28,1,3,8,100000,27,88644.32553572007,1,7,abrupt_feature_drift,0,500
125877.1744724754,0.0,70,2,19,4,500000,11,154109.1637710916,1,7,abrupt_feature_drift,0,500
45711.49304030048,39299.83315335964,75,2,19,2,0,7,230220.3859949306,1,7,abrupt_feature_drift,0,500
76292.65551715068,0.0,70,3,8,8,100000,6,470664.63720137445,1,7,abrupt_feature_drift,0,500
82980.69186185782,0.0,38,2,4,5,400000,30,291012.96672196593,1,7,abrupt_feature_drift,0,500
125853.82487467187,0.0,36,1,18,7,200000,4,410650.339540426,1,7,abrupt_feature_drift,0,500
98535.75534922651,0.0,32,1,7,6,300000,5,468663.3068886175,1,7,abrupt_feature_drift,0,500
134599.88592157385,0.0,56,0,18,1,800000,25,295694.88194745034,0,7,abrupt_feature_drift,0,500
95004.69149654564,0.0,41,1,15,0,0,22,210437.6691941836,0,7,abrupt_feature_drift,0,500
122745.80334637544,0.0,71,1,4,2,700000,24,295540.89597606607,1,7,abrupt_feature_drift,0,500
145863.25935391095,0.0,68,3,6,8,100000,9,287751.9862127796,1,7,abrupt_feature_drift,0,500
52229.534268106494,37063.24027543471,42,4,15,0,900000,4,272756.8869628276,0,7,abrupt_feature_drift,0,500
105992.18992380178,0.0,38,4,1,5,400000,5,142874.3951784607,1,7,abrupt_feature_drift,0,500
37739.84301002179,71812.30843541159,79,4,20,7,200000,14,216001.16262033265,1,7,abrupt_feature_drift,0,500
123753.56865065335,0.0,79,2,14,2,700000,6,329020.25452656485,1,7,abrupt_feature_drift,0,500
27240.33698802763,18823.46453267488,48,0,7,5,400000,26,290997.1525683661,0,7,abrupt_feature_drift,0,500
115836.61787043457,0.0,56,0,3,4,500000,9,224570.27186431416,0,7,abrupt_feature_drift,0,500
132369.2006581646,0.0,71,1,13,7,200000,14,58014.97624188609,1,7,abrupt_feature_drift,0,500
63389.37108121079,75000.0,41,0,15,5,400000,20,348971.98856813787,0,7,abrupt_feature_drift,0,500
78424.89645541777,0.0,45,4,6,0,900000,10,229676.2434619412,0,7,abrupt_feature_drift,0,500
63411.63437771403,53258.91945729851,61,4,8,4,500000,28,342591.17352940555,1,7,abrupt_feature_drift,0,500
51435.74838870153,45852.20774712032,21,4,14,6,300000,30,357850.45493422943,1,7,abrupt_feature_drift,0,500
141092.86373618923,0.0,25,4,20,5,400000,10,134882.1880989037,1,7,abrupt_feature_drift,0,500
84816.93225955508,0.0,37,2,5,6,300000,8,480531.4978991242,1,7,abrupt_feature_drift,0,500
59321.522180957705,19115.256067669987,37,0,15,2,0,12,115248.28054436264,1,7,abrupt_feature_drift,0,500
147912.67188004873,0.0,31,0,17,0,0,4,208510.7007222671,1,7,abrupt_feature_drift,0,500
36688.71858933469,27463.377210403905,73,1,19,5,400000,27,151171.05853045732,1,7,abrupt_feature_drift,0,500
119855.04128992392,0.0,72,3,2,3,0,21,368240.4434870757,1,7,abrupt_feature_drift,0,500
107614.75601576793,0.0,40,1,13,8,100000,8,411640.910355349,0,7,abrupt_feature_drift,0,500
22792.71471673444,39110.09545530722,75,2,8,0,0,13,151685.36855797973,1,7,abrupt_feature_drift,0,500
23071.58948560457,29102.99658966717,70,2,10,8,100000,27,329965.9733564135,1,7,abrupt_feature_drift,0,500
41029.48926520558,20853.45926383816,72,1,15,3,0,6,401223.5687548788,1,7,abrupt_feature_drift,0,500
128895.86086288384,0.0,30,2,11,7,200000,30,79266.2745636645,1,7,abrupt_feature_drift,0,500
38098.31570523727,12373.69592881804,78,2,17,0,900000,3,486456.7218800813,1,7,abrupt_feature_drift,0,500
57012.61630264426,55425.12259208434,45,4,18,7,200000,26,76524.06924021649,0,7,abrupt_feature_drift,0,500
85241.38189280768,0.0,39,3,14,2,0,10,317235.708787059,1,7,abrupt_feature_drift,0,500
50014.8992154009,60647.98052167153,75,0,20,3,600000,13,437473.3765971536,1,7,abrupt_feature_drift,0,500
95991.8132257112,0.0,22,2,13,3,600000,7,8820.564640881848,1,7,abrupt_feature_drift,0,500
50752.57027496021,70158.22700164965,67,2,3,8,100000,3,233319.07361691145,1,7,abrupt_feature_drift,0,500
38217.456457502594,75000.0,73,3,1,5,400000,18,159685.26126644033,1,7,abrupt_feature_drift,0,500
80930.45972497345,0.0,35,3,12,5,400000,29,267874.3417439846,1,7,abrupt_feature_drift,0,500
75028.66561900014,27614.53439367877,56,3,5,6,300000,30,119051.9067264226,0,7,abrupt_feature_drift,0,500
96322.28802806992,0.0,55,0,9,2,0,15,6637.107981275274,0,7,abrupt_feature_drift,0,500
111108.153938412,0.0,49,1,10,4,500000,3,369211.8203058492,0,7,abrupt_feature_drift,0,500
142317.98881477216,0.0,36,0,1,5,400000,29,360171.1240942287,1,7,abrupt_feature_drift,0,500
132461.44045691393,0.0,26,3,7,5,400000,23,194000.74542324268,1,7,abrupt_feature_drift,0,500
59355.1272686016,64247.53582125285,51,1,8,5,400000,25,206727.90844617487,0,7,abrupt_feature_drift,0,500
94906.18176492809,0.0,40,3,7,8,100000,22,361159.1154544632,0,7,abrupt_feature_drift,0,500
148202.72301396975,0.0,35,0,13,7,200000,5,126861.51301001813,1,7,abrupt_feature_drift,0,500
41559.36600438481,49042.810952135485,54,1,10,1,800000,22,159270.2747306418,0,7,abrupt_feature_drift,0,500
32060.49717535518,52039.572849535856,73,4,16,5,400000,16,335006.8347633584,1,7,abrupt_feature_drift,0,500
41665.24904554676,21528.560877029224,56,2,3,4,500000,6,378320.3525304065,0,7,abrupt_feature_drift,0,500
101755.56048807345,0.0,51,4,10,2,0,25,19354.05097884032,0,7,abrupt_feature_drift,0,500
44401.9364448203,75000.0,42,2,14,0,0,30,353891.5424399723,0,7,abrupt_feature_drift,0,500
141978.57229818424,0.0,77,3,20,3,0,16,398099.24107692734,1,7,abrupt_feature_drift,0,500
105005.14138802676,0.0,67,0,3,5,400000,11,425043.79360727855,1,7,abrupt_feature_drift,0,500
104890.3930675726,0.0,75,1,5,0,0,13,447345.02595264366,1,7,abrupt_feature_drift,0,500
78577.85928818058,0.0,67,4,1,2,700000,24,191579.49928999465,1,7,abrupt_feature_drift,0,500
123819.8312939031,0.0,23,2,17,4,500000,22,429286.0138834823,1,7,abrupt_feature_drift,0,500
106305.3373431786,0.0,26,4,5,7,200000,25,483352.6546389145,1,7,abrupt_feature_drift,0,500
118165.53298926455,0.0,70,3,9,8,100000,13,299159.8155438139,1,7,abrupt_feature_drift,0,500
48982.22341096242,46990.62907543877,42,0,15,2,0,27,237140.9646242936,0,7,abrupt_feature_drift,0,500
28151.60031282385,75000.0,48,1,17,6,300000,15,27992.17317285839,0,7,abrupt_feature_drift,0,500
139352.52422977725,0.0,76,3,17,2,0,18,160866.72505040304,1,7,abrupt_feature_drift,0,500
104519.27887764967,0.0,74,3,6,5,400000,9,352712.3721936082,1,7,abrupt_feature_drift,0,500
58121.78530273574,50654.290981720624,20,1,6,7,200000,28,140700.95273124904,1,7,abrupt_feature_drift,0,500
116271.51323769931,0.0,41,3,19,7,200000,10,238487.25099016892,0,7,abrupt_feature_drift,0,500
99383.4773837355,0.0,75,1,3,3,0,20,293628.4156935212,1,7,abrupt_feature_drift,0,500
129652.4537574263,0.0,36,4,20,3,600000,23,36837.68644100704,1,7,abrupt_feature_drift,0,500
88098.29299048903,0.0,28,3,5,4,500000,22,30215.776313179307,1,7,abrupt_feature_drift,0,500
54203.75448243914,66789.24211255733,20,4,9,6,300000,14,277121.27866329835,1,7,abrupt_feature_drift,0,500
101444.03690578775,0.0,72,4,16,8,100000,18,419635.26931778464,1,7,abrupt_feature_drift,0,500
56598.16378935959,44016.79857677474,42,2,11,2,700000,2,171342.9286790068,0,7,abrupt_feature_drift,0,500
87122.22038774822,0.0,62,0,14,8,100000,12,344890.17752314056,1,7,abrupt_feature_drift,0,500
146226.31257745076,0.0,49,4,5,2,700000,18,310232.24839254864,0,7,abrupt_feature_drift,0,500
58976.94842408498,50837.84844910059,30,1,16,6,300000,8,58766.64487438869,1,7,abrupt_feature_drift,0,500
27688.615472360896,44181.511839309176,71,1,11,6,300000,5,182856.14922309277,1,7,abrupt_feature_drift,0,500
108558.360172554,0.0,69,4,20,8,100000,7,158586.34901337652,1,7,abrupt_feature_drift,0,500
53407.09020366893,27847.781571380583,61,4,5,5,400000,23,497667.6078425326,1,7,abrupt_feature_drift,0,500
81544.22036982203,0.0,71,1,20,6,300000,10,272565.4860349864,1,7,abrupt_feature_drift,0,500
31693.85391478641,55332.62301773527,70,4,19,2,700000,13,23523.410642401373,1,7,abrupt_feature_drift,0,500
42359.81811939288,37001.11585993275,34,2,8,4,0,1,126108.85214408394,1,7,abrupt_feature_drift,0,500
46759.17204918492,74386.51525114245,37,4,2,5,400000,16,69960.33425221039,1,7,abrupt_feature_drift,0,500
93800.07505590149,0.0,74,1,5,3,600000,4,224240.032284478,1,7,abrupt_feature_drift,0,500
130483.5079791749,0.0,67,2,20,8,100000,22,154916.5481997608,1,7,abrupt_feature_drift,0,500
52849.62931519909,40180.42429910033,56,2,10,2,0,21,13779.05962774688,0,7,abrupt_feature_drift,0,500
85771.05665219905,0.0,56,4,2,4,500000,3,429432.38851652655,0,7,abrupt_feature_drift,0,500
118504.24018408706,0.0,34,1,14,7,200000,2,315082.19155884976,1,7,abrupt_feature_drift,0,500
106749.4723346474,0.0,58,4,20,3,600000,24,279487.94107845874,0,7,abrupt_feature_drift,0,500
78719.35696347836,0.0,30,1,12,2,700000,1,422090.2786428846,1,7,abrupt_feature_drift,0,500
97251.71922793196,0.0,24,2,14,2,0,22,239664.45483541428,1,7,abrupt_feature_drift,0,500
31005.666134601903,59938.16594446456,36,3,15,2,700000,29,337621.41109949193,1,7,abrupt_feature_drift,0,500
110558.02576638122,0.0,48,2,13,7,200000,4,304021.4627945154,0,7,abrupt_feature_drift,0,500
55474.78637589128,67192.54648968067,51,0,8,7,200000,20,29434.093522573374,0,7,abrupt_feature_drift,0,500
138046.37773007448,0.0,73,1,15,1,800000,2,167754.91816059023,1,7,abrupt_feature_drift,0,500
126941.72142684266,0.0,41,1,19,8,100000,10,183742.60378739165,0,7,abrupt_feature_drift,0,500
148173.70443527293,0.0,20,4,12,2,700000,23,239155.4624072197,1,7,abrupt_feature_drift,0,500
138143.85986758483,0.0,46,0,3,1,0,16,430034.5018363251,0,7,abrupt_feature_drift,0,500
94766.1845206593,0.0,65,3,7,0,900000,15,111597.81003346766,1,7,abrupt_feature_drift,0,500
119738.62074169805,0.0,24,2,19,4,500000,9,373255.1904261641,1,7,abrupt_feature_drift,0,500
124976.98327760628,0.0,54,0,5,1,0,2,129554.38637915318,0,7,abrupt_feature_drift,0,500
146586.1511918622,0.0,20,0,1,2,0,4,447335.1676239452,1,7,abrupt_feature_drift,0,500
73850.50031635335,0.0,51,3,11,3,600000,20,306612.7650012145,0,7,abrupt_feature_drift,0,500
37210.23435518889,10064.289368642289,36,4,12,1,800000,21,237490.10675923107,1,7,abrupt_feature_drift,0,500
107950.8604376872,0.0,51,1,18,7,200000,3,117524.96827277518,0,7,abrupt_feature_drift,0,500
37351.5286281926,39233.02333382442,59,1,9,5,0,4,151881.31749506606,0,7,abrupt_feature_drift,0,500
132034.00093876306,0.0,80,3,4,1,800000,4,211611.35480291923,1,7,abrupt_feature_drift,0,500
68273.88461023543,56241.58087087677,61,0,11,1,800000,12,371200.2880308876,1,7,abrupt_feature_drift,0,500
83871.32904339278,0.0,79,1,16,8,100000,28,34619.249337517846,1,7,abrupt_feature_drift,0,500
63830.38339474103,75000.0,26,2,16,1,800000,14,334353.54564759065,1,7,abrupt_feature_drift,0,500
121196.67741202375,0.0,59,0,14,0,0,23,22471.518940271224,0,7,abrupt_feature_drift,0,500
78815.0371290619,0.0,71,1,11,1,800000,11,230496.52252000547,1,7,abrupt_feature_drift,0,500
73781.35058435831,12819.857414185884,36,3,17,6,300000,6,214075.00626599105,1,7,abrupt_feature_drift,0,500
121644.40283239695,0.0,56,3,3,5,400000,13,247847.49721532015,0,7,abrupt_feature_drift,0,500
93807.27134765,0.0,39,1,12,3,600000,15,112861.21472189012,1,7,abrupt_feature_drift,0,500
143112.2096694396,0.0,67,0,10,0,0,25,473866.9192598084,1,7,abrupt_feature_drift,0,500
110144.0403666794,0.0,54,1,12,6,300000,28,114923.67222578645,0,7,abrupt_feature_drift,0,500
61890.41939040678,29950.00545080688,41,3,8,3,0,10,147101.7252529344,0,7,abrupt_feature_drift,0,500
130884.9270363018,0.0,77,2,1,2,700000,1,19445.958601558035,1,7,abrupt_feature_drift,0,500
33974.30748224957,55130.34998336188,67,1,15,2,700000,14,185992.53044789025,1,7,abrupt_feature_drift,0,500
39635.47577111098,57547.72348150792,35,0,3,8,100000,8,42583.36663842729,1,7,abrupt_feature_drift,0,500
49406.5483591609,58909.27222817833,74,3,4,0,0,2,195612.82074132812,1,7,abrupt_feature_drift,0,500
145565.12824948164,0.0,31,2,12,2,0,29,224623.26594999703,1,7,abrupt_feature_drift,0,500
99064.7466740922,0.0,74,3,10,3,0,12,35650.339463035154,1,7,abrupt_feature_drift,0,500
33855.51837995548,42500.16727924295,36,4,8,0,900000,16,64030.85686898475,1,7,abrupt_feature_drift,0,500
142588.68498446743,0.0,50,4,17,2,700000,13,85234.60573324321,0,7,abrupt_feature_drift,0,500
36498.39890482559,37770.01755366887,28,0,3,4,0,20,411532.67421905743,1,7,abrupt_feature_drift,0,500
39903.586591380845,67309.17663141324,45,2,3,0,900000,24,73924.20198873208,0,7,abrupt_feature_drift,0,500
44561.80637690485,37557.47275535551,76,0,16,8,100000,13,237708.76696686677,1,7,abrupt_feature_drift,0,500
120382.46273290923,0.0,64,4,17,5,400000,26,306668.19877231,1,7,abrupt_feature_drift,0,500
34862.74278093082,65817.86780497005,39,2,6,6,300000,14,306452.04570287047,1,7,abrupt_feature_drift,0,500
92580.89820704047,0.0,22,4,15,4,500000,3,463406.0587805943,1,7,abrupt_feature_drift,0,500
79003.3090693662,0.0,29,3,10,6,300000,10,491632.5938028387,1,7,abrupt_feature_drift,0,500
143640.39288410346,0.0,24,1,13,8,100000,4,215334.57770148653,1,7,abrupt_feature_drift,0,500
109217.51605289672,0.0,42,4,7,4,500000,29,25880.68653020802,0,7,abrupt_feature_drift,0,500
127007.41644530217,0.0,57,4,12,2,700000,19,303229.4108961774,0,7,abrupt_feature_drift,0,500
111402.96969625984,0.0,79,2,13,8,100000,3,139948.1907414894,1,7,abrupt_feature_drift,0,500
